CountryCode,Country,Year,PeriodInDate,CountryImportCode,CountryImport,Value
9700,Eastern Asia,2001,01/01/2001,9320,Europe,4761153557.75896
9700,Eastern Asia,2001,01/01/2001,643,Russian Federation,4178863846.36114
9700,Eastern Asia,2001,01/01/2001,591,Panama,4013689443.07285
9700,Eastern Asia,2001,01/01/2001,9400,Northern Africa,3010386369.00918
9700,Eastern Asia,2001,01/01/2001,376,Israel,2232607989.50896
9700,Eastern Asia,2001,01/01/2001,446,"China, Macao SAR",2228242638.62434
9700,Eastern Asia,2001,01/01/2001,372,Ireland,2161323396.71746
9700,Eastern Asia,2001,01/01/2001,9620,The Caribbean,2144543675.84219
9700,Eastern Asia,2001,01/01/2001,246,Finland,2098959756.61885
9700,Eastern Asia,2001,01/01/2001,364,Iran,1958005736.16756
9700,Eastern Asia,2001,01/01/2001,792,Turkey,1825130446.52802
9700,Eastern Asia,2001,01/01/2001,348,Hungary,1798253452.79746
9700,Eastern Asia,2001,01/01/2001,586,Pakistan,1423524367.72915
9700,Eastern Asia,2001,01/01/2001,862,Venezuela,1360032216.96639
9700,Eastern Asia,2001,01/01/2001,554,New Zealand,1178197246.37249
9700,Eastern Asia,2001,01/01/2001,9310,Asia,1035586231.54453
9700,Eastern Asia,2001,01/01/2001,104,Myanmar,964145956.092072
9700,Eastern Asia,2001,01/01/2001,203,Czechia,859772586.501937
9700,Eastern Asia,2001,01/01/2001,760,Syria,680025056
9700,Eastern Asia,2001,01/01/2001,170,Colombia,649130728.411591
9700,Eastern Asia,2001,01/01/2001,196,Cyprus,626159542.542054
9700,Eastern Asia,2001,01/01/2001,804,Ukraine,553544312.67533
9700,Eastern Asia,2001,01/01/2001,368,Iraq,469963803.118695
9700,Eastern Asia,2001,01/01/2001,470,Malta,437082582.08956
9700,Eastern Asia,2001,01/01/2001,12,Algeria,410819344.539396
9700,Eastern Asia,2001,01/01/2001,860,Uzbekistan,399761412
9700,Eastern Asia,2001,01/01/2001,858,Uruguay,397692129.801468
9700,Eastern Asia,2001,01/01/2001,192,Cuba,362031672.570128
9700,Eastern Asia,2001,01/01/2001,233,Estonia,341927065.699259
9700,Eastern Asia,2001,01/01/2001,442,Luxembourg,332061261.263511
9700,Eastern Asia,2001,01/01/2001,899,"Areas, nes",325114592
9700,Eastern Asia,2001,01/01/2001,736,Fmr Sudan,305013062.461389
9700,Eastern Asia,2001,01/01/2001,340,Honduras,290782301.847139
9700,Eastern Asia,2001,01/01/2001,188,Costa Rica,288123406.747377
9700,Eastern Asia,2001,01/01/2001,887,Yemen,279357326.036505
9700,Eastern Asia,2001,01/01/2001,434,Libya,252412231
9700,Eastern Asia,2001,01/01/2001,581,United States Minor Outlying Islands,241153488
9700,Eastern Asia,2001,01/01/2001,788,Tunisia,221179449.899898
9700,Eastern Asia,2001,01/01/2001,524,Nepal,220584144
9700,Eastern Asia,2001,01/01/2001,768,Togo,211066350.945549
9700,Eastern Asia,2001,01/01/2001,191,Croatia,205536925.637534
9700,Eastern Asia,2001,01/01/2001,450,Madagascar,188277445.079257
9700,Eastern Asia,2001,01/01/2001,100,Bulgaria,146572094.915917
9700,Eastern Asia,2001,01/01/2001,891,Serbia and Montenegro,122351719.749713
9700,Eastern Asia,2001,01/01/2001,580,N. Mariana Isds,115810107
9700,Eastern Asia,2001,01/01/2001,4,Afghanistan,115595490
9700,Eastern Asia,2001,01/01/2001,440,Lithuania,105281896.278482
9700,Eastern Asia,2001,01/01/2001,530,Neth. Antilles,104159272
9700,Eastern Asia,2001,01/01/2001,703,Slovakia,100402816.511325
9700,Eastern Asia,2001,01/01/2001,96,Brunei Darussalam,96381145.7535589
9700,Eastern Asia,2001,01/01/2001,270,Gambia,91024821.7800092
9700,Eastern Asia,2001,01/01/2001,178,Congo,76425017
9700,Eastern Asia,2001,01/01/2001,352,Iceland,71968744.0298167
9700,Eastern Asia,2001,01/01/2001,262,Djibouti,68934417.2628731
9700,Eastern Asia,2001,01/01/2001,242,Fiji,68340243.9001957
9700,Eastern Asia,2001,01/01/2001,894,Zambia,46726520.9029976
9700,Eastern Asia,2001,01/01/2001,795,Turkmenistan,46491215.8730713
9700,Eastern Asia,2001,01/01/2001,598,Papua New Guinea,46380457.0073074
9700,Eastern Asia,2001,01/01/2001,466,Mali,42288909.9700917
9700,Eastern Asia,2001,01/01/2001,478,Mauritania,36544658
9700,Eastern Asia,2001,01/01/2001,16,American Samoa,30663910
9700,Eastern Asia,2001,01/01/2001,180,Dem.Rep. of the Congo,27816085
9700,Eastern Asia,2001,01/01/2001,800,Uganda,26860981.4915972
9700,Eastern Asia,2001,01/01/2001,92,Br. Virgin Isds,25146555
9700,Eastern Asia,2001,01/01/2001,84,Belize,24747679.165901
9700,Eastern Asia,2001,01/01/2001,527,"Oceania, nes",23247453
9700,Eastern Asia,2001,01/01/2001,473,"South America, nes",20054154
9700,Eastern Asia,2001,01/01/2001,583,FS Micronesia,19378735
9700,Eastern Asia,2001,01/01/2001,266,Gabon,18998728.4914449
9700,Eastern Asia,2001,01/01/2001,8,Albania,18976318.2096906
9700,Eastern Asia,2001,01/01/2001,807,TFYR of Macedonia,17678208.926684
9700,Eastern Asia,2001,01/01/2001,454,Malawi,16735310.5152183
9700,Eastern Asia,2001,01/01/2001,585,Palau,14893843.4047651
9700,Eastern Asia,2001,01/01/2001,540,New Caledonia,12904893.7379886
9700,Eastern Asia,2001,01/01/2001,533,Aruba,12064816
9700,Eastern Asia,2001,01/01/2001,258,French Polynesia,11517196.918197
9700,Eastern Asia,2001,01/01/2001,882,Samoa,11447368
9700,Eastern Asia,2001,01/01/2001,548,Vanuatu,9405598.96385151
9700,Eastern Asia,2001,01/01/2001,854,Burkina Faso,8985215.31495529
9700,Eastern Asia,2001,01/01/2001,268,Georgia,7948105.66010281
9700,Eastern Asia,2001,01/01/2001,762,Tajikistan,7580198
9700,Eastern Asia,2001,01/01/2001,275,State of Palestine,6660342.79108516
9700,Eastern Asia,2001,01/01/2001,86,Br. Indian Ocean Terr.,6530999
9700,Eastern Asia,2001,01/01/2001,232,Eritrea,6246444
9700,Eastern Asia,2001,01/01/2001,90,Solomon Isds,4789173
9700,Eastern Asia,2001,01/01/2001,662,Saint Lucia,4183456.5079288
9700,Eastern Asia,2001,01/01/2001,646,Rwanda,4158654
9700,Eastern Asia,2001,01/01/2001,108,Burundi,2582615.52172105
9700,Eastern Asia,2001,01/01/2001,732,Western Sahara,892839
9700,Eastern Asia,2001,01/01/2001,175,Mayotte,591114.0204588
9700,Eastern Asia,2001,01/01/2001,184,Cook Islands,540413.55961476
9700,Eastern Asia,2001,01/01/2001,174,Comoros,466417
9700,Eastern Asia,2001,01/01/2001,659,Saint Kitts and Nevis,369144.99500793
9700,Eastern Asia,2001,01/01/2001,796,Turks and Caicos Isds,218014
9700,Eastern Asia,2001,01/01/2001,238,Falkland Isds (Malvinas),191838
9700,Eastern Asia,2001,01/01/2001,798,Tuvalu,182491.8585627
9700,Eastern Asia,2001,01/01/2001,654,Saint Helena,113270
9700,Eastern Asia,2001,01/01/2001,234,Faeroe Isds,108748.31959579
9700,Eastern Asia,2001,01/01/2001,876,Wallis and Futuna Isds,76381.31961152
9700,Eastern Asia,2001,01/01/2001,166,Cocos Isds,61544
9700,Eastern Asia,2001,01/01/2001,336,Holy See (Vatican City State),61360
9700,Eastern Asia,2001,01/01/2001,660,Anguilla,58147
9700,Eastern Asia,2001,01/01/2001,260,Fr. South Antarctic Terr.,864
9700,Eastern Asia,2002,01/01/2002,9700,Eastern Asia,257430921785.522
9700,Eastern Asia,2002,01/01/2002,9130,North America,185594769870.476
9700,Eastern Asia,2002,01/01/2002,9120,Europe,126048270669.69
9700,Eastern Asia,2002,01/01/2002,156,China,113449650618.109
9700,Eastern Asia,2002,01/01/2002,344,"China, Hong Kong SAR",99612003499.6385
9700,Eastern Asia,2002,01/01/2002,9110,Asia-Pacific,98610283174.9071
9700,Eastern Asia,2002,01/01/2002,392,Japan,86566945491.7442
9700,Eastern Asia,2002,01/01/2002,9730,South-Eastern Asia,70801837272.1369
9700,Eastern Asia,2002,01/01/2002,276,Germany,25956453758.1798
9700,Eastern Asia,2002,01/01/2002,9600,Latin America and the Caribbean,24690363548.4428
9700,Eastern Asia,2002,01/01/2002,410,Rep. of Korea,23637667307
9700,Eastern Asia,2002,01/01/2002,826,United Kingdom,22664126009.7159
9700,Eastern Asia,2002,01/01/2002,9610,Latin America,22298672678.375
9700,Eastern Asia,2002,01/01/2002,9740,Western Asia,21640896823.6723
9700,Eastern Asia,2002,01/01/2002,399,OPEC,20319234972.0674
9700,Eastern Asia,2002,01/01/2002,490,"Other Asia, nes",17721359506.584
9700,Eastern Asia,2002,01/01/2002,9720,Southern Asia,14904821784.0026
9700,Eastern Asia,2002,01/01/2002,124,Canada,11236881715.6652
9700,Eastern Asia,2002,01/01/2002,36,Australia,10950401135.163
9700,Eastern Asia,2002,01/01/2002,9500,Sub-Saharan Africa,9922676785.84162
9700,Eastern Asia,2002,01/01/2002,251,France,9592269553.17592
9700,Eastern Asia,2002,01/01/2002,608,Philippines,9271670515.34936
9700,Eastern Asia,2002,01/01/2002,784,United Arab Emirates,7841549095.45703
9700,Eastern Asia,2002,01/01/2002,484,Mexico,7725946443.95585
9700,Eastern Asia,2002,01/01/2002,9300,Commonwealth of Independent States,7470502795.48299
9700,Eastern Asia,2002,01/01/2002,9320,Europe,6014943742.81938
9700,Eastern Asia,2002,01/01/2002,56,Belgium,5626336689.25855
9700,Eastern Asia,2002,01/01/2002,682,Saudi Arabia,3892262108.37254
9700,Eastern Asia,2002,01/01/2002,76,Brazil,3852922314.57571
9700,Eastern Asia,2002,01/01/2002,9400,Northern Africa,3371671626.81601
9700,Eastern Asia,2002,01/01/2002,300,Greece,2702314396.57134
9700,Eastern Asia,2002,01/01/2002,348,Hungary,2662033197.54115
9700,Eastern Asia,2002,01/01/2002,757,Switzerland,2659353151.43583
9700,Eastern Asia,2002,01/01/2002,710,South Africa,2570250588.37243
9700,Eastern Asia,2002,01/01/2002,246,Finland,2551493053.52652
9700,Eastern Asia,2002,01/01/2002,50,Bangladesh,2393393415.01461
9700,Eastern Asia,2002,01/01/2002,9620,The Caribbean,2391690870.06773
9700,Eastern Asia,2002,01/01/2002,752,Sweden,2299908559.19938
9700,Eastern Asia,2002,01/01/2002,446,"China, Macao SAR",2251921191.85033
9700,Eastern Asia,2002,01/01/2002,208,Denmark,2092392244.64697
9700,Eastern Asia,2002,01/01/2002,566,Nigeria,2045762459.4972
9700,Eastern Asia,2002,01/01/2002,152,Chile,1942683425.32299
9700,Eastern Asia,2002,01/01/2002,616,Poland,1920035288.09127
9700,Eastern Asia,2002,01/01/2002,40,Austria,1514164014.86245
9700,Eastern Asia,2002,01/01/2002,818,Egypt,1489891635.9969
9700,Eastern Asia,2002,01/01/2002,9800,Oceania,1471066462.80035
9700,Eastern Asia,2002,01/01/2002,430,Liberia,1468550759
9700,Eastern Asia,2002,01/01/2002,9310,Asia,1455559052.66361
9700,Eastern Asia,2002,01/01/2002,579,Norway,1325132195
9700,Eastern Asia,2002,01/01/2002,9900,Other,1264324526
9700,Eastern Asia,2002,01/01/2002,144,Sri Lanka,1262311833.2975
9700,Eastern Asia,2002,01/01/2002,44,Bahamas,1082481038.29793
9700,Eastern Asia,2002,01/01/2002,9200,South-Eastern Europe,938391545.384968
9700,Eastern Asia,2002,01/01/2002,116,Cambodia,901619740.324432
9700,Eastern Asia,2002,01/01/2002,320,Guatemala,900441556
9700,Eastern Asia,2002,01/01/2002,442,Luxembourg,840489637.588439
9700,Eastern Asia,2002,01/01/2002,862,Venezuela,783201529.415429
9700,Eastern Asia,2002,01/01/2002,170,Colombia,781020460.039289
9700,Eastern Asia,2002,01/01/2002,620,Portugal,773656466.250301
9700,Eastern Asia,2002,01/01/2002,584,Marshall Isds,761858951
9700,Eastern Asia,2002,01/01/2002,398,Kazakhstan,739622198
9700,Eastern Asia,2002,01/01/2002,400,Jordan,735448845.376012
9700,Eastern Asia,2002,01/01/2002,504,Morocco,614359513
9700,Eastern Asia,2002,01/01/2002,604,Peru,608756575.662729
9700,Eastern Asia,2002,01/01/2002,642,Romania,594615266.704906
9700,Eastern Asia,2002,01/01/2002,414,Kuwait,571304236.330192
9700,Eastern Asia,2002,01/01/2002,408,DPR Korea,509856051
9700,Eastern Asia,2002,01/01/2002,60,Bermuda,496756120
9700,Eastern Asia,2002,01/01/2002,218,Ecuador,471982050.813442
9700,Eastern Asia,2002,01/01/2002,204,Benin,457592912.565881
9700,Eastern Asia,2002,01/01/2002,434,Libya,448285685
9700,Eastern Asia,2002,01/01/2002,422,Lebanon,448229163.649449
9700,Eastern Asia,2002,01/01/2002,214,Dominican Rep.,417345502
9700,Eastern Asia,2002,01/01/2002,887,Yemen,375469441.888823
9700,Eastern Asia,2002,01/01/2002,222,El Salvador,341343104.121637
9700,Eastern Asia,2002,01/01/2002,32,Argentina,311851696.561736
9700,Eastern Asia,2002,01/01/2002,404,Kenya,297304715.735145
9700,Eastern Asia,2002,01/01/2002,340,Honduras,294928081.006002
9700,Eastern Asia,2002,01/01/2002,188,Costa Rica,285072327.070784
9700,Eastern Asia,2002,01/01/2002,384,Ivory Coast,272360882.897586
9700,Eastern Asia,2002,01/01/2002,496,Mongolia,248463611.340318
9700,Eastern Asia,2002,01/01/2002,288,Ghana,245030734.317694
9700,Eastern Asia,2002,01/01/2002,480,Mauritius,234997037.568302
9700,Eastern Asia,2002,01/01/2002,634,Qatar,232782128
9700,Eastern Asia,2002,01/01/2002,233,Estonia,218269538.850214
9700,Eastern Asia,2002,01/01/2002,600,Paraguay,208610830.749856
9700,Eastern Asia,2002,01/01/2002,558,Nicaragua,203609107.329909
9700,Eastern Asia,2002,01/01/2002,705,Slovenia,202230491.276214
9700,Eastern Asia,2002,01/01/2002,512,Oman,193694685
9700,Eastern Asia,2002,01/01/2002,48,Bahrain,182860178.12389
9700,Eastern Asia,2002,01/01/2002,417,Kyrgyzstan,173907901.615017
9700,Eastern Asia,2002,01/01/2002,440,Lithuania,172402088.074702
9700,Eastern Asia,2002,01/01/2002,316,Guam,171223015
9700,Eastern Asia,2002,01/01/2002,834,United Rep. of Tanzania,158284987.602839
9700,Eastern Asia,2002,01/01/2002,426,Lesotho,150198569
9700,Eastern Asia,2002,01/01/2002,231,Ethiopia,117718598.163618
9700,Eastern Asia,2002,01/01/2002,388,Jamaica,111047316.412541
9700,Eastern Asia,2002,01/01/2002,428,Latvia,109830018.580333
9700,Eastern Asia,2002,01/01/2002,780,Trinidad and Tobago,101825109.608315
9700,Eastern Asia,2002,01/01/2002,24,Angola,100882440
9700,Eastern Asia,2002,01/01/2002,31,Azerbaijan,99019050.6546039
9700,Eastern Asia,2002,01/01/2002,686,Senegal,96525031.9812032
9700,Eastern Asia,2002,01/01/2002,120,Cameroon,83990336.693278
9700,Eastern Asia,2002,01/01/2002,324,Guinea,75516997.6605906
9700,Eastern Asia,2002,01/01/2002,242,Fiji,71321615.5459693
9700,Eastern Asia,2002,01/01/2002,178,Congo,67672649
9700,Eastern Asia,2002,01/01/2002,418,Lao People's Dem. Rep.,65704420
9700,Eastern Asia,2002,01/01/2002,212,Dominica,61117944.2970512
9700,Eastern Asia,2002,01/01/2002,716,Zimbabwe,56263666.2268441
9700,Eastern Asia,2002,01/01/2002,28,Antigua and Barbuda,54050577
9700,Eastern Asia,2002,01/01/2002,332,Haiti,52352304
9700,Eastern Asia,2002,01/01/2002,748,Swaziland,50026621
9700,Eastern Asia,2002,01/01/2002,508,Mozambique,37376116.249882
9700,Eastern Asia,2002,01/01/2002,180,Dem.Rep. of the Congo,36419769
9700,Eastern Asia,2002,01/01/2002,112,Belarus,29876363.2161621
9700,Eastern Asia,2002,01/01/2002,694,Sierra Leone,29472059
9700,Eastern Asia,2002,01/01/2002,72,Botswana,25283855.7993403
9700,Eastern Asia,2002,01/01/2002,68,Bolivia,24827999.8900587
9700,Eastern Asia,2002,01/01/2002,807,TFYR of Macedonia,24122174.1968294
9700,Eastern Asia,2002,01/01/2002,516,Namibia,23448560.7945373
9700,Eastern Asia,2002,01/01/2002,740,Suriname,23254995.8076786
9700,Eastern Asia,2002,01/01/2002,562,Niger,20749511.5037156
9700,Eastern Asia,2002,01/01/2002,328,Guyana,19545062.1301633
9700,Eastern Asia,2002,01/01/2002,52,Barbados,18667509.2488533
9700,Eastern Asia,2002,01/01/2002,232,Eritrea,12949568.260638
9700,Eastern Asia,2002,01/01/2002,882,Samoa,11929215.8179207
9700,Eastern Asia,2002,01/01/2002,670,Saint Vincent and the Grenadines,9861903.29415908
9700,Eastern Asia,2002,01/01/2002,70,Bosnia Herzegovina,8295524.31176151
9700,Eastern Asia,2002,01/01/2002,462,Maldives,7873217
9700,Eastern Asia,2002,01/01/2002,51,Armenia,7138931
9700,Eastern Asia,2002,01/01/2002,776,Tonga,6900163
9700,Eastern Asia,2002,01/01/2002,577,"Other Africa, nes",5506945
9700,Eastern Asia,2002,01/01/2002,690,Seychelles,5258537
9700,Eastern Asia,2002,01/01/2002,498,Rep. of Moldova,5256579.37302053
9700,Eastern Asia,2002,01/01/2002,624,Guinea-Bissau,5026851
9700,Eastern Asia,2002,01/01/2002,226,Equatorial Guinea,4521656
9700,Eastern Asia,2002,01/01/2002,20,Andorra,4465831.35648466
9700,Eastern Asia,2002,01/01/2002,136,Cayman Isds,4439495
9700,Eastern Asia,2002,01/01/2002,148,Chad,2985333
9700,Eastern Asia,2002,01/01/2002,706,Somalia,2909841
9700,Eastern Asia,2002,01/01/2002,574,Norfolk Isds,2316393
9700,Eastern Asia,2002,01/01/2002,292,Gibraltar,2157786
9700,Eastern Asia,2002,01/01/2002,132,Cabo Verde,2051786.6812772
9700,Eastern Asia,2002,01/01/2002,296,Kiribati,1908700
9700,Eastern Asia,2002,01/01/2002,64,Bhutan,1776455
9700,Eastern Asia,2002,01/01/2002,174,Comoros,1308319
9700,Eastern Asia,2002,01/01/2002,308,Grenada,1233791
9700,Eastern Asia,2002,01/01/2002,140,Central African Rep.,1023093.2569288
9700,Eastern Asia,2002,01/01/2002,520,Nauru,834638
9700,Eastern Asia,2002,01/01/2002,626,Timor-Leste,822487.42230511
9700,Eastern Asia,2002,01/01/2002,674,San Marino,791962
9700,Eastern Asia,2002,01/01/2002,184,Cook Islands,429998
9700,Eastern Asia,2002,01/01/2002,234,Faeroe Isds,356976.82478567
9700,Eastern Asia,2002,01/01/2002,637,"North America and Central America, nes",272714
9700,Eastern Asia,2002,01/01/2002,772,Tokelau,246243
9700,Eastern Asia,2002,01/01/2002,175,Mayotte,218066.92784338
9700,Eastern Asia,2002,01/01/2002,304,Greenland,199206
9700,Eastern Asia,2002,01/01/2002,678,Sao Tome and Principe,194064
9700,Eastern Asia,2002,01/01/2002,336,Holy See (Vatican City State),130160
9700,Eastern Asia,2002,01/01/2002,876,Wallis and Futuna Isds,112485.37208669
9700,Eastern Asia,2002,01/01/2002,612,Pitcairn,110895
9700,Eastern Asia,2002,01/01/2002,74,Bouvet Island,99520
9700,Eastern Asia,2002,01/01/2002,238,Falkland Isds (Malvinas),49797
9700,Eastern Asia,2002,01/01/2002,568,"Other Europe, nes",46664
9700,Eastern Asia,2002,01/01/2002,500,Montserrat,28442.36804898
9700,Eastern Asia,2002,01/01/2002,334,Heard Island and McDonald Islands,24989
9700,Eastern Asia,2002,01/01/2002,166,Cocos Isds,3000
9700,Eastern Asia,2003,01/01/2003,842,USA,196745613123.022
9700,Eastern Asia,2003,01/01/2003,704,Viet Nam,9426902359
9700,Eastern Asia,2003,01/01/2003,724,Spain,8475116934.67945
9700,Eastern Asia,2003,01/01/2003,792,Turkey,4439376430.10435
9700,Eastern Asia,2003,01/01/2003,591,Panama,3382753927
9700,Eastern Asia,2003,01/01/2003,586,Pakistan,2643654038.75429
9700,Eastern Asia,2003,01/01/2003,554,New Zealand,1889044891
9700,Eastern Asia,2003,01/01/2003,736,Fmr Sudan,578964051.863193
9700,Eastern Asia,2003,01/01/2003,470,Malta,450360749
9700,Eastern Asia,2003,01/01/2003,860,Uzbekistan,402728791
9700,Eastern Asia,2003,01/01/2003,788,Tunisia,264520030.716428
9700,Eastern Asia,2003,01/01/2003,858,Uruguay,241190634.22078
9700,Eastern Asia,2003,01/01/2003,795,Turkmenistan,115495916
9700,Eastern Asia,2003,01/01/2003,598,Papua New Guinea,82468467.1666514
9700,Eastern Asia,2003,01/01/2003,548,Vanuatu,78732028
9700,Eastern Asia,2003,01/01/2003,478,Mauritania,62889467.9466163
9700,Eastern Asia,2003,01/01/2003,473,"South America, nes",50509620
9700,Eastern Asia,2003,01/01/2003,466,Mali,48133860.1711506
9700,Eastern Asia,2003,01/01/2003,807,TFYR of Macedonia,31849458.8373837
9700,Eastern Asia,2003,01/01/2003,540,New Caledonia,28440399.6916858
9700,Eastern Asia,2003,01/01/2003,854,Burkina Faso,20950442.7291057
9700,Eastern Asia,2003,01/01/2003,533,Aruba,13970974
9700,Eastern Asia,2003,01/01/2003,585,Palau,3755531
9700,Eastern Asia,2003,01/01/2003,662,Saint Lucia,2771666
9700,Eastern Asia,2003,01/01/2003,659,Saint Kitts and Nevis,593469.13232401
9700,Eastern Asia,2003,01/01/2003,732,Western Sahara,557522
9700,Eastern Asia,2003,01/01/2003,796,Turks and Caicos Isds,249083
9700,Eastern Asia,2003,01/01/2003,660,Anguilla,246700
9320,Europe,2000,01/01/2000,9320,Europe,19330767868.8744
9320,Europe,2000,01/01/2000,9740,Western Asia,8221402662.72851
9320,Europe,2000,01/01/2000,9700,Eastern Asia,8189281496.55207
9320,Europe,2000,01/01/2000,381,Italy,8005550410.41822
9320,Europe,2000,01/01/2000,643,Russian Federation,7415451781
9320,Europe,2000,01/01/2000,804,Ukraine,5619694543
9320,Europe,2000,01/01/2000,826,United Kingdom,4935024818.07712
9320,Europe,2000,01/01/2000,9600,Latin America and the Caribbean,4848594578.30219
9320,Europe,2000,01/01/2000,528,Netherlands,4620918942.18121
9320,Europe,2000,01/01/2000,792,Turkey,3998960731
9320,Europe,2000,01/01/2000,9620,The Caribbean,3704237073.77286
9320,Europe,2000,01/01/2000,348,Hungary,2799324982
9320,Europe,2000,01/01/2000,9720,Southern Asia,2268778351.19141
9320,Europe,2000,01/01/2000,203,Czechia,1966235040
9320,Europe,2000,01/01/2000,196,Cyprus,1905078292
9320,Europe,2000,01/01/2000,9730,South-Eastern Asia,1601359970.29337
9320,Europe,2000,01/01/2000,9400,Northern Africa,1353646219.25004
9320,Europe,2000,01/01/2000,300,Greece,1328652059.18776
9320,Europe,2000,01/01/2000,9610,Latin America,1144357504.52932
9320,Europe,2000,01/01/2000,376,Israel,1125323929.4678
9320,Europe,2000,01/01/2000,40,Austria,1014031098.55668
9320,Europe,2000,01/01/2000,56,Belgium,856068134.672946
9320,Europe,2000,01/01/2000,364,Iran,746872638
9320,Europe,2000,01/01/2000,292,Gibraltar,744672098.169319
9320,Europe,2000,01/01/2000,490,"Other Asia, nes",681811899.969108
9320,Europe,2000,01/01/2000,818,Egypt,670945636
9320,Europe,2000,01/01/2000,9500,Sub-Saharan Africa,532479697.925878
9320,Europe,2000,01/01/2000,208,Denmark,470168637.710571
9320,Europe,2000,01/01/2000,498,Rep. of Moldova,424649932.83426
9320,Europe,2000,01/01/2000,458,Malaysia,340120753.460997
9320,Europe,2000,01/01/2000,795,Turkmenistan,325166436
9320,Europe,2000,01/01/2000,372,Ireland,315663341.145433
9320,Europe,2000,01/01/2000,191,Croatia,298088518
9320,Europe,2000,01/01/2000,784,United Arab Emirates,258850937
9320,Europe,2000,01/01/2000,807,TFYR of Macedonia,252999717.066481
9320,Europe,2000,01/01/2000,496,Mongolia,189096497
9320,Europe,2000,01/01/2000,484,Mexico,171878617.913941
9320,Europe,2000,01/01/2000,368,Iraq,165822979
9320,Europe,2000,01/01/2000,344,"China, Hong Kong SAR",148798908.173711
9320,Europe,2000,01/01/2000,504,Morocco,140240851
9320,Europe,2000,01/01/2000,788,Tunisia,119757987.250045
9320,Europe,2000,01/01/2000,360,Indonesia,118643405
9320,Europe,2000,01/01/2000,60,Bermuda,113471579
9320,Europe,2000,01/01/2000,50,Bangladesh,103179350
9320,Europe,2000,01/01/2000,192,Cuba,96509171
9320,Europe,2000,01/01/2000,682,Saudi Arabia,91351975
9320,Europe,2000,01/01/2000,44,Bahamas,89769549
9320,Europe,2000,01/01/2000,470,Malta,76687029.7799045
9320,Europe,2000,01/01/2000,231,Ethiopia,72862493
9320,Europe,2000,01/01/2000,214,Dominican Rep.,54585370
9320,Europe,2000,01/01/2000,218,Ecuador,43807597
9320,Europe,2000,01/01/2000,320,Guatemala,40391551
9320,Europe,2000,01/01/2000,51,Armenia,40236018.7856238
9320,Europe,2000,01/01/2000,222,El Salvador,31297443.6153802
9320,Europe,2000,01/01/2000,340,Honduras,21280612
9320,Europe,2000,01/01/2000,188,Costa Rica,18844349
9320,Europe,2000,01/01/2000,9900,Other,15397134
9320,Europe,2000,01/01/2000,478,Mauritania,14725048.4835136
9320,Europe,2000,01/01/2000,796,Turks and Caicos Isds,13626320
9320,Europe,2000,01/01/2000,324,Guinea,9309494
9320,Europe,2000,01/01/2000,780,Trinidad and Tobago,8720717
9320,Europe,2000,01/01/2000,352,Iceland,5932111
9320,Europe,2000,01/01/2000,512,Oman,5915216
9320,Europe,2000,01/01/2000,674,San Marino,5303500
9320,Europe,2000,01/01/2000,516,Namibia,5095108
9320,Europe,2000,01/01/2000,524,Nepal,4892705
9320,Europe,2000,01/01/2000,800,Uganda,4147105
9320,Europe,2000,01/01/2000,480,Mauritius,3868656
9320,Europe,2000,01/01/2000,646,Rwanda,3636711
9320,Europe,2000,01/01/2000,178,Congo,3139248
9320,Europe,2000,01/01/2000,9800,Oceania,2868915.35560545
9320,Europe,2000,01/01/2000,768,Togo,2816163
9320,Europe,2000,01/01/2000,466,Mali,2795161
9320,Europe,2000,01/01/2000,530,Neth. Antilles,1995977
9320,Europe,2000,01/01/2000,662,Saint Lucia,1700000
9320,Europe,2000,01/01/2000,226,Equatorial Guinea,1656097.56890246
9320,Europe,2000,01/01/2000,48,Bahrain,1581716
9320,Europe,2000,01/01/2000,659,Saint Kitts and Nevis,1505980
9320,Europe,2000,01/01/2000,670,Saint Vincent and the Grenadines,1011567
9320,Europe,2000,01/01/2000,212,Dominica,969250
9320,Europe,2000,01/01/2000,180,Dem.Rep. of the Congo,952637
9320,Europe,2000,01/01/2000,204,Benin,857363
9320,Europe,2000,01/01/2000,332,Haiti,630880
9320,Europe,2000,01/01/2000,52,Barbados,574153.24954002
9320,Europe,2000,01/01/2000,660,Anguilla,526519.11131691
9320,Europe,2000,01/01/2000,678,Sao Tome and Principe,516307
9320,Europe,2000,01/01/2000,462,Maldives,431250
9320,Europe,2000,01/01/2000,508,Mozambique,55342.70234821
9320,Europe,2000,01/01/2000,328,Guyana,6535
9320,Europe,2000,01/01/2000,500,Montserrat,764.41200611
9320,Europe,2000,01/01/2000,776,Tonga,13.35560545
9320,Europe,2001,01/01/2001,0,World,124151902000
9320,Europe,2001,01/01/2001,9100,Developed Economies,69243077443
9320,Europe,2001,01/01/2001,9120,Europe,61641509458
9320,Europe,2001,01/01/2001,9300,Commonwealth of Independent States,23993367635
9320,Europe,2001,01/01/2001,381,Italy,8364776476
9320,Europe,2001,01/01/2001,112,Belarus,5523428652
9320,Europe,2001,01/01/2001,9130,North America,5079992155
9320,Europe,2001,01/01/2001,616,Poland,4946410956
9320,Europe,2001,01/01/2001,9310,Asia,4298820371
9320,Europe,2001,01/01/2001,9110,Asia-Pacific,2521575830
9320,Europe,2001,01/01/2001,757,Switzerland,2450925328
9320,Europe,2001,01/01/2001,9200,South-Eastern Europe,2431105479
